request,Candidate:token,Candidate:id,Candidate,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,Status_of_Candidate,Specific_Party:token,Specific_Party:id,Specific_Party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,Election_Jurisdiction,Election_Year:token,Election_Year:id,Election_Year,Election_Type:token,Election_Type:id,Election_Type,Office_Sought:token,Office_Sought:id,Office_Sought,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,#_of_Records,Total_$
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=211543,c-t-id,211543,"ADAMS, ALMA",c-t-eid,5890773,"ADAMS, ALMA",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NC,NC,y,2016,2016,c-r-t,1,Standard,c-r-osid,15219,"US HOUSE DISTRICT NC 012",c-t-ico,I,Incumbent,948,921785.93
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=197805,c-t-id,197805,"BONAMICI, SUZANNE",c-t-eid,339835,"BONAMICI, SUZANNE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,OR,OR,y,2016,2016,c-r-t,1,Standard,c-r-osid,15294,"US HOUSE DISTRICT OR 001",c-t-ico,I,Incumbent,1271,919384.55
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=140592,c-t-id,140592,"BROOKS, MO",c-t-eid,6668470,"BROOKS, MO",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2012,2012,c-r-t,1,Standard,c-r-osid,14980,"US HOUSE DISTRICT AL 005",c-t-ico,I,Incumbent,948,918977.75
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=161465,c-t-id,161465,"BASS, KAREN R",c-t-eid,22511,"BASS, KAREN R",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2010,2010,c-r-t,1,Standard,c-r-osid,15028,"US HOUSE DISTRICT CA 033",c-t-ico,O,Open,849,918649.11
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=209363,c-t-id,209363,"SMITH, ADAM",c-t-eid,17658734,"SMITH, ADAM",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2016,2016,c-r-t,1,Standard,c-r-osid,15396,"US HOUSE DISTRICT WA 009",c-t-ico,I,Incumbent,642,918503.93
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=168486,c-t-id,168486,"SMITH, BRYAN D",c-t-eid,13738493,"SMITH, BRYAN D",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,ID,ID,y,2014,2014,c-r-t,1,Standard,c-r-osid,15110,"US HOUSE DISTRICT ID 002",c-t-ico,C,Challenger,2964,918452.37
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=166783,c-t-id,166783,"MILLER-MEEKS, MARIANNETTE",c-t-eid,6022032,"MILLER-MEEKS, MARIANNETTE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IA,IA,y,2014,2014,c-r-t,1,Standard,c-r-osid,15106,"US HOUSE DISTRICT IA 002",c-t-ico,C,Challenger,1197,918244.09
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=160250,c-t-id,160250,"GONZALES, CHARLES A",c-t-eid,19889315,"GONZALES, CHARLES A",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TX,TX,y,2010,2010,c-r-t,1,Standard,c-r-osid,15355,"US HOUSE DISTRICT TX 020",c-t-ico,I,Incumbent,754,916600.96
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=179127,c-t-id,179127,"DIAZ-BALART, MARIO",c-t-eid,12999048,"DIAZ-BALART, MARIO",c-t-ftsts,"Default Winner-General","Default Winner-General",c-t-sts,9,"Default Winner",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,FL,FL,y,2014,2014,c-r-t,1,Standard,c-r-osid,15086,"US HOUSE DISTRICT FL 025",c-t-ico,I,Incumbent,561,916443.00
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=160210,c-t-id,160210,"SMITH, ADAM",c-t-eid,17658734,"SMITH, ADAM",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2010,2010,c-r-t,1,Standard,c-r-osid,15396,"US HOUSE DISTRICT WA 009",c-t-ico,I,Incumbent,832,916252.50
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=141945,c-t-id,141945,"MATSUI, DORIS O",c-t-eid,17658638,"MATSUI, DORIS O",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2012,2012,c-r-t,1,Standard,c-r-osid,15001,"US HOUSE DISTRICT CA 006",c-t-ico,I,Incumbent,737,915280.05
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=161577,c-t-id,161577,"RABY, STEVE",c-t-eid,19895020,"RABY, STEVE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2010,2010,c-r-t,1,Standard,c-r-osid,14980,"US HOUSE DISTRICT AL 005",c-t-ico,O,Open,919,915250.31
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=141556,c-t-id,141556,"HEALY-ABRAMS, JOYCE R",c-t-eid,2655994,"HEALY-ABRAMS, JOYCE R",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,OH,OH,y,2012,2012,c-r-t,1,Standard,c-r-osid,15279,"US HOUSE DISTRICT OH 007",c-t-ico,C,Challenger,831,915249.67
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=141920,c-t-id,141920,"DOYLE, MIKE",c-t-eid,13005560,"DOYLE, MIKE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,PA,PA,y,2012,2012,c-r-t,1,Standard,c-r-osid,15312,"US HOUSE DISTRICT PA 014",c-t-ico,I,Incumbent,814,915233.60
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=141648,c-t-id,141648,"VARILEK, MATT",c-t-eid,17658358,"VARILEK, MATT",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,SD,SD,y,2012,2012,c-r-t,1,Standard,c-r-osid,15326,"US HOUSE DISTRICT SD 001",c-t-ico,C,Challenger,2047,914189.62
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=210066,c-t-id,210066,"MCCOLLUM, BETTY",c-t-eid,6428407,"MCCOLLUM, BETTY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,38,DEMOCRATIC-FARMER-LABOR,c-t-p,1,Democratic,s,MN,MN,y,2016,2016,c-r-t,1,Standard,c-r-osid,15190,"US HOUSE DISTRICT MN 004",c-t-ico,I,Incumbent,832,914151.22
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=173685,c-t-id,173685,"KILDEE, DANIEL T",c-t-eid,17658064,"KILDEE, DANIEL T",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MI,MI,y,2014,2014,c-r-t,1,Standard,c-r-osid,15177,"US HOUSE DISTRICT MI 005",c-t-ico,I,Incumbent,1543,913564.14
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=207709,c-t-id,207709,"BRIDENSTINE, JIM",c-t-eid,17658289,"BRIDENSTINE, JIM",c-t-ftsts,"Default Winner-General","Default Winner-General",c-t-sts,9,"Default Winner",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OK,OK,y,2016,2016,c-r-t,1,Standard,c-r-osid,15289,"US HOUSE DISTRICT OK 001",c-t-ico,I,Incumbent,922,911175.90
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=214790,c-t-id,214790,"FUHRMAN, SCOTT PALMER",c-t-eid,15411742,"FUHRMAN, SCOTT PALMER",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,FL,FL,y,2016,2016,c-r-t,1,Standard,c-r-osid,15088,"US HOUSE DISTRICT FL 027",c-t-ico,C,Challenger,149,910916.02
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=193499,c-t-id,193499,"MARCHANT, KENNY E",c-t-eid,13007002,"MARCHANT, KENNY E",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2016,2016,c-r-t,1,Standard,c-r-osid,15359,"US HOUSE DISTRICT TX 024",c-t-ico,I,Incumbent,579,910439.82
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=160101,c-t-id,160101,"BURTON, DAN",c-t-eid,14426887,"BURTON, DAN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IN,IN,y,2010,2010,c-r-t,1,Standard,c-r-osid,15133,"US HOUSE DISTRICT IN 005",c-t-ico,I,Incumbent,1422,909788.73
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=174688,c-t-id,174688,"GRIFFITH, H MORGAN",c-t-eid,6276976,"GRIFFITH, H MORGAN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2014,2014,c-r-t,1,Standard,c-r-osid,15384,"US HOUSE DISTRICT VA 009",c-t-ico,I,Incumbent,917,909630.93
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=163116,c-t-id,163116,"KOUTOUJIAN, PETER J",c-t-eid,1067723,"KOUTOUJIAN, PETER J",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MA,MA,y,2013,2013,c-r-t,3,Special,c-r-osid,15158,"US HOUSE DISTRICT MA 005",c-t-ico,O,Open,1215,907867.89
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=141056,c-t-id,141056,"SHAFFER, BRANDON C",c-t-eid,13011230,"SHAFFER, BRANDON C",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CO,CO,y,2012,2012,c-r-t,1,Standard,c-r-osid,15052,"US HOUSE DISTRICT CO 004",c-t-ico,C,Challenger,2431,907624.35
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=172568,c-t-id,172568,"TRIVEDI, MANAN M",c-t-eid,4667448,"TRIVEDI, MANAN M",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,PA,PA,y,2014,2014,c-r-t,1,Standard,c-r-osid,15304,"US HOUSE DISTRICT PA 006",c-t-ico,O,Open,1323,907178.09
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=175645,c-t-id,175645,"POE, TED",c-t-eid,16584997,"POE, TED",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2014,2014,c-r-t,1,Standard,c-r-osid,15337,"US HOUSE DISTRICT TX 002",c-t-ico,I,Incumbent,703,905952.00
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=165622,c-t-id,165622,"CRAWFORD, ERIC ALAN (RICK)",c-t-eid,17657353,"CRAWFORD, ERIC ALAN (RICK)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AR,AR,y,2014,2014,c-r-t,1,Standard,c-r-osid,14983,"US HOUSE DISTRICT AR 001",c-t-ico,I,Incumbent,973,905441.65
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=160219,c-t-id,160219,"REYES, SILVESTRE",c-t-eid,17658720,"REYES, SILVESTRE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TX,TX,y,2010,2010,c-r-t,1,Standard,c-r-osid,15351,"US HOUSE DISTRICT TX 016",c-t-ico,I,Incumbent,886,904717.11
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=160466,c-t-id,160466,"MEEKS, GREGORY W",c-t-eid,17658810,"MEEKS, GREGORY W",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NY,NY,y,2010,2010,c-r-t,1,Standard,c-r-osid,15251,"US HOUSE DISTRICT NY 006",c-t-ico,I,Incumbent,661,904547.83
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142106,c-t-id,142106,"CAPUANO, MICHAEL E",c-t-eid,17658790,"CAPUANO, MICHAEL E",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MA,MA,y,2012,2012,c-r-t,1,Standard,c-r-osid,15160,"US HOUSE DISTRICT MA 007",c-t-ico,I,Incumbent,877,903602.97
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=160309,c-t-id,160309,"SULLIVAN, JOHN",c-t-eid,17658288,"SULLIVAN, JOHN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OK,OK,y,2010,2010,c-r-t,1,Standard,c-r-osid,15289,"US HOUSE DISTRICT OK 001",c-t-ico,I,Incumbent,751,901086.95
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=160427,c-t-id,160427,"SARBANES, JOHN P",c-t-eid,17658676,"SARBANES, JOHN P",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MD,MD,y,2010,2010,c-r-t,1,Standard,c-r-osid,15165,"US HOUSE DISTRICT MD 003",c-t-ico,I,Incumbent,929,900781.49
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=160334,c-t-id,160334,"BONNER, JO R",c-t-eid,7027846,"BONNER, JO R",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AL,AL,y,2010,2010,c-r-t,1,Standard,c-r-osid,14976,"US HOUSE DISTRICT AL 001",c-t-ico,I,Incumbent,1156,900198.76
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=141904,c-t-id,141904,"BUTTERFIELD JR, GEORGE KENNETH (GK)",c-t-eid,6135165,"BUTTERFIELD JR, GEORGE KENNETH (GK)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NC,NC,y,2012,2012,c-r-t,1,Standard,c-r-osid,15208,"US HOUSE DISTRICT NC 001",c-t-ico,I,Incumbent,889,899936.04
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=194004,c-t-id,194004,"GIBBS, ROBERT BRIAN",c-t-eid,3104545,"GIBBS, ROBERT BRIAN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OH,OH,y,2016,2016,c-r-t,1,Standard,c-r-osid,15279,"US HOUSE DISTRICT OH 007",c-t-ico,I,Incumbent,670,899216.71
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=194006,c-t-id,194006,"KAPTUR, MARCY",c-t-eid,3503114,"KAPTUR, MARCY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,OH,OH,y,2016,2016,c-r-t,1,Standard,c-r-osid,15281,"US HOUSE DISTRICT OH 009",c-t-ico,I,Incumbent,698,897036.85
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=160262,c-t-id,160262,"BRADY, ROBERT A",c-t-eid,17658828,"BRADY, ROBERT A",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,PA,PA,y,2010,2010,c-r-t,1,Standard,c-r-osid,15299,"US HOUSE DISTRICT PA 001",c-t-ico,I,Incumbent,678,895335.00
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=161308,c-t-id,161308,"BUERKLE, ANN MARIE",c-t-eid,4775628,"BUERKLE, ANN MARIE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NY,NY,y,2010,2010,c-r-t,1,Standard,c-r-osid,15270,"US HOUSE DISTRICT NY 025",c-t-ico,C,Challenger,962,894637.70
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=163106,c-t-id,163106,"MCALLISTER, VANCE MICHAEL",c-t-eid,20536466,"MCALLISTER, VANCE MICHAEL",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2013,2013,c-r-t,3,Special,c-r-osid,15152,"US HOUSE DISTRICT LA 005",c-t-ico,O,Open,192,894383.00
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=175170,c-t-id,175170,"SALMON, MATT",c-t-eid,16631721,"SALMON, MATT",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AZ,AZ,y,2014,2014,c-r-t,1,Standard,c-r-osid,14991,"US HOUSE DISTRICT AZ 005",c-t-ico,I,Incumbent,819,893385.54
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=140913,c-t-id,140913,"GRIJALVA, RAUL M",c-t-eid,17657668,"GRIJALVA, RAUL M",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AZ,AZ,y,2012,2012,c-r-t,1,Standard,c-r-osid,14989,"US HOUSE DISTRICT AZ 003",c-t-ico,I,Incumbent,938,893051.28
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=171919,c-t-id,171919,"KAPTUR, MARCY",c-t-eid,3503114,"KAPTUR, MARCY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,OH,OH,y,2014,2014,c-r-t,1,Standard,c-r-osid,15281,"US HOUSE DISTRICT OH 009",c-t-ico,I,Incumbent,727,892853.46
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=140618,c-t-id,140618,"HONDA, MICHAEL M (MIKE)",c-t-eid,2053195,"HONDA, MICHAEL M (MIKE)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2012,2012,c-r-t,1,Standard,c-r-osid,15012,"US HOUSE DISTRICT CA 017",c-t-ico,I,Incumbent,1077,890869.54
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=140735,c-t-id,140735,"CLAY JR, WILLIAM LACY",c-t-eid,3798170,"CLAY JR, WILLIAM LACY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MO,MO,y,2012,2012,c-r-t,1,Standard,c-r-osid,15195,"US HOUSE DISTRICT MO 001",c-t-ico,I,Incumbent,675,889913.51
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=140950,c-t-id,140950,"HUFFMAN, JARED W",c-t-eid,13008447,"HUFFMAN, JARED W",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2012,2012,c-r-t,1,Standard,c-r-osid,14997,"US HOUSE DISTRICT CA 002",c-t-ico,O,Open,1275,889611.07
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=164225,c-t-id,164225,"CUMMINGS, ELIJAH",c-t-eid,5430817,"CUMMINGS, ELIJAH",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MD,MD,y,2014,2014,c-r-t,1,Standard,c-r-osid,15169,"US HOUSE DISTRICT MD 007",c-t-ico,I,Incumbent,650,888750.50
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=195158,c-t-id,195158,"LIPINSKI, DANIEL WILLIAM",c-t-eid,17658586,"LIPINSKI, DANIEL WILLIAM",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2016,2016,c-r-t,1,Standard,c-r-osid,15113,"US HOUSE DISTRICT IL 003",c-t-ico,I,Incumbent,608,888251.55
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=214595,c-t-id,214595,"POSEY, BILL",c-t-eid,12998616,"POSEY, BILL",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,FL,FL,y,2016,2016,c-r-t,1,Standard,c-r-osid,15069,"US HOUSE DISTRICT FL 008",c-t-ico,I,Incumbent,780,887983.04
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142126,c-t-id,142126,"MEEKS, GREGORY W",c-t-eid,17658810,"MEEKS, GREGORY W",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NY,NY,y,2012,2012,c-r-t,1,Standard,c-r-osid,15250,"US HOUSE DISTRICT NY 005",c-t-ico,I,Incumbent,556,887624.37
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=140662,c-t-id,140662,"ADAMS, SANDRA (SANDY)",c-t-eid,1918337,"ADAMS, SANDRA (SANDY)",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,FL,FL,y,2012,2012,c-r-t,1,Standard,c-r-osid,15068,"US HOUSE DISTRICT FL 007",c-t-ico,I,Incumbent,978,886724.39
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=160239,c-t-id,160239,"KUCINICH, DENNIS J",c-t-eid,6438662,"KUCINICH, DENNIS J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,OH,OH,y,2010,2010,c-r-t,1,Standard,c-r-osid,15282,"US HOUSE DISTRICT OH 010",c-t-ico,I,Incumbent,1355,886493.18
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=141370,c-t-id,141370,"PETERSON, COLLIN C",c-t-eid,16588347,"PETERSON, COLLIN C",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,38,DEMOCRATIC-FARMER-LABOR,c-t-p,1,Democratic,s,MN,MN,y,2012,2012,c-r-t,1,Standard,c-r-osid,15193,"US HOUSE DISTRICT MN 007",c-t-ico,I,Incumbent,691,885850.97
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=141822,c-t-id,141822,"POWELL, E (WAYNE)",c-t-eid,17618099,"POWELL, E (WAYNE)",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2012,2012,c-r-t,1,Standard,c-r-osid,15382,"US HOUSE DISTRICT VA 007",c-t-ico,C,Challenger,12882,884254.25
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=207005,c-t-id,207005,"ROBERSON, MICHAEL",c-t-eid,13012994,"ROBERSON, MICHAEL",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NV,NV,y,2016,2016,c-r-t,1,Standard,c-r-osid,15244,"US HOUSE DISTRICT NV 003",c-t-ico,O,Open,892,883185.26
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=196218,c-t-id,196218,"VISCLOSKY, PETER J",c-t-eid,16562743,"VISCLOSKY, PETER J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IN,IN,y,2016,2016,c-r-t,1,Standard,c-r-osid,15129,"US HOUSE DISTRICT IN 001",c-t-ico,I,Incumbent,982,882061.08
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=171875,c-t-id,171875,"PITTENGER, ROBERT M",c-t-eid,5956762,"PITTENGER, ROBERT M",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NC,NC,y,2014,2014,c-r-t,1,Standard,c-r-osid,15216,"US HOUSE DISTRICT NC 009",c-t-ico,I,Incumbent,701,881804.99
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=179091,c-t-id,179091,"YOHO, TED",c-t-eid,17657842,"YOHO, TED",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,FL,FL,y,2014,2014,c-r-t,1,Standard,c-r-osid,15064,"US HOUSE DISTRICT FL 003",c-t-ico,I,Incumbent,847,880765.86
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=202298,c-t-id,202298,"VARGAS, JUAN",c-t-eid,622640,"VARGAS, JUAN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2016,2016,c-r-t,1,Standard,c-r-osid,15046,"US HOUSE DISTRICT CA 051",c-t-ico,I,Incumbent,675,880657.43
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=160265,c-t-id,160265,"CAPUANO, MICHAEL E",c-t-eid,17658790,"CAPUANO, MICHAEL E",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MA,MA,y,2010,2010,c-r-t,1,Standard,c-r-osid,15161,"US HOUSE DISTRICT MA 008",c-t-ico,I,Incumbent,481,880494.58
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=141756,c-t-id,141756,"CARTER, JOHN",c-t-eid,17658461,"CARTER, JOHN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2012,2012,c-r-t,1,Standard,c-r-osid,15366,"US HOUSE DISTRICT TX 031",c-t-ico,I,Incumbent,746,879387.42
f-fc=1&c-exi=1&c-r-ot=L&c-t-id=202288,c-t-id,202288,"ROHRABACHER, DANA",c-t-eid,17658757,"ROHRABACHER, DANA",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2016,2016,c-r-t,1,Standard,c-r-osid,15043,"US HOUSE DISTRICT CA 048",c-t-ico,I,Incumbent,875,878959.65
