"Candidate","General_Party","Election_Year","Specific_Party","State","Amount"
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","KY",4200
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","LA",7500
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","MA",249913
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","MD",204184.34
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","ME",1071130.75
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","MI",17050
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","MN",30650
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","MO",117650
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","MS",21500
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","MT",1000
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","NC",21100
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","ND",5000
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","NH",44619
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","NJ",83237
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","NM",1500
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","NV",35000
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","NY",433003.51
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","OH",91475
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","OK",11350
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","OR",1950
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","PA",79650
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","RI",14000
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","SC",4500
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","SD",13250
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","TN",55100
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","TX",235175
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","UT",3000
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","VA",914509.65
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","VI",500
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","VT",1500
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","WA",23644
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","WI",21000
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","WY",11500
"COLLINS, SUSAN M","Republican",2014,"REPUBLICAN","ZZ",2600
"CONGER, JASON","Republican",2014,"REPUBLICAN","",136079
"CONGER, JASON","Republican",2014,"REPUBLICAN","CA",6094
"CONGER, JASON","Republican",2014,"REPUBLICAN","DC",500
"CONGER, JASON","Republican",2014,"REPUBLICAN","FL",1000
"CONGER, JASON","Republican",2014,"REPUBLICAN","GA",1000
"CONGER, JASON","Republican",2014,"REPUBLICAN","MA",2500
"CONGER, JASON","Republican",2014,"REPUBLICAN","MD",1000
"CONGER, JASON","Republican",2014,"REPUBLICAN","NC",1725
"CONGER, JASON","Republican",2014,"REPUBLICAN","NV",250
"CONGER, JASON","Republican",2014,"REPUBLICAN","OR",224322
"CONGER, JASON","Republican",2014,"REPUBLICAN","PA",1000
"CONGER, JASON","Republican",2014,"REPUBLICAN","VA",3350
"CONGER, JASON","Republican",2014,"REPUBLICAN","WA",1500
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","",386229.68
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","AK",2000
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","AL",12600
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","AR",3400
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","AZ",10525
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","CA",120890
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","CO",10700
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","CT",17400
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","DC",70872
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","DE",5750
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","FL",34725
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","GA",24450
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","HI",9150
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","IA",2179512.32
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","IL",57500
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","IN",7450
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","KS",1250
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","KY",9750
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","LA",23100
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","MA",31150
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","MD",28985
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","ME",500
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","MI",24875
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","MN",60100
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","MO",13650
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","MS",16800
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","MT",11300
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","NC",10300
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","ND",750
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","NE",7050
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","NH",1700
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","NJ",18200
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","NM",15400
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","NV",3740
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","NY",92796.22
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","OH",9025
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","OK",7650
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","OR",16150
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","PA",35400
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","RI",6750
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","SC",15100
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","SD",3400
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","TN",17050
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","TX",144700
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","UT",4350
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","VA",25500
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","VI",2400
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","VT",2123.33
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","WA",12300
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","WI",12400
"CONLIN, ROXANNE","Democratic",2010,"DEMOCRATIC","WV",14350
"CONLON, GREG","Republican",2012,"REPUBLICAN","",2265
"CONLON, GREG","Republican",2012,"REPUBLICAN","CA",45887
"CONLON, GREG","Republican",2012,"REPUBLICAN","NC",2000
"CONLON, GREG","Republican",2012,"REPUBLICAN","NV",1000
"CONLON, GREG","Republican",2016,"REPUBLICAN","",4475.71
"CONLON, GREG","Republican",2016,"REPUBLICAN","CA",34970
"CONNIE, MACK","Republican",2012,"REPUBLICAN","",962881
"CONNIE, MACK","Republican",2012,"REPUBLICAN","AK",5375
"CONNIE, MACK","Republican",2012,"REPUBLICAN","AL",35708
"CONNIE, MACK","Republican",2012,"REPUBLICAN","AR",16135
"CONNIE, MACK","Republican",2012,"REPUBLICAN","AZ",24205
"CONNIE, MACK","Republican",2012,"REPUBLICAN","CA",241753.29
"CONNIE, MACK","Republican",2012,"REPUBLICAN","CO",30187
"CONNIE, MACK","Republican",2012,"REPUBLICAN","CT",52859
"CONNIE, MACK","Republican",2012,"REPUBLICAN","DC",313061
"CONNIE, MACK","Republican",2012,"REPUBLICAN","DE",3536
"CONNIE, MACK","Republican",2012,"REPUBLICAN","FL",3556352
"CONNIE, MACK","Republican",2012,"REPUBLICAN","GA",71216
"CONNIE, MACK","Republican",2012,"REPUBLICAN","GU",375
"CONNIE, MACK","Republican",2012,"REPUBLICAN","IA",3895
"CONNIE, MACK","Republican",2012,"REPUBLICAN","ID",1050
"CONNIE, MACK","Republican",2012,"REPUBLICAN","IL",132875
"CONNIE, MACK","Republican",2012,"REPUBLICAN","IN",5175
"CONNIE, MACK","Republican",2012,"REPUBLICAN","KS",44250
"CONNIE, MACK","Republican",2012,"REPUBLICAN","KY",33250
"CONNIE, MACK","Republican",2012,"REPUBLICAN","LA",12600
"CONNIE, MACK","Republican",2012,"REPUBLICAN","MA",33150
"CONNIE, MACK","Republican",2012,"REPUBLICAN","MD",57393
"CONNIE, MACK","Republican",2012,"REPUBLICAN","ME",800
"CONNIE, MACK","Republican",2012,"REPUBLICAN","MI",45871
"CONNIE, MACK","Republican",2012,"REPUBLICAN","MN",18875
"CONNIE, MACK","Republican",2012,"REPUBLICAN","MO",19071
"CONNIE, MACK","Republican",2012,"REPUBLICAN","MS",15500
"CONNIE, MACK","Republican",2012,"REPUBLICAN","MT",2750
"CONNIE, MACK","Republican",2012,"REPUBLICAN","NC",24073
"CONNIE, MACK","Republican",2012,"REPUBLICAN","ND",5365
"CONNIE, MACK","Republican",2012,"REPUBLICAN","NE",7080
"CONNIE, MACK","Republican",2012,"REPUBLICAN","NH",18200
"CONNIE, MACK","Republican",2012,"REPUBLICAN","NJ",73789
"CONNIE, MACK","Republican",2012,"REPUBLICAN","NM",5635
"CONNIE, MACK","Republican",2012,"REPUBLICAN","NV",8800
"CONNIE, MACK","Republican",2012,"REPUBLICAN","NY",285448
"CONNIE, MACK","Republican",2012,"REPUBLICAN","OH",157535
"CONNIE, MACK","Republican",2012,"REPUBLICAN","OK",35900
"CONNIE, MACK","Republican",2012,"REPUBLICAN","OR",3320.12
"CONNIE, MACK","Republican",2012,"REPUBLICAN","PA",170753
"CONNIE, MACK","Republican",2012,"REPUBLICAN","RI",1200
"CONNIE, MACK","Republican",2012,"REPUBLICAN","SC",14685
"CONNIE, MACK","Republican",2012,"REPUBLICAN","SD",7500
"CONNIE, MACK","Republican",2012,"REPUBLICAN","TN",38241
"CONNIE, MACK","Republican",2012,"REPUBLICAN","TX",297059
"CONNIE, MACK","Republican",2012,"REPUBLICAN","UT",8000
"CONNIE, MACK","Republican",2012,"REPUBLICAN","VA",706275
"CONNIE, MACK","Republican",2012,"REPUBLICAN","WA",18675
"CONNIE, MACK","Republican",2012,"REPUBLICAN","WI",15200
"CONNIE, MACK","Republican",2012,"REPUBLICAN","WV",31175
"CONNIE, MACK","Republican",2012,"REPUBLICAN","WY",8220
"CONNIE, MACK","Republican",2012,"REPUBLICAN","ZZ",2028
"CONNOR, BILL","Republican",2014,"REPUBLICAN","",39674.1
"CONNOR, BILL","Republican",2014,"REPUBLICAN","AZ",2425
"CONNOR, BILL","Republican",2014,"REPUBLICAN","CA",1800
"CONNOR, BILL","Republican",2014,"REPUBLICAN","FL",19261
"CONNOR, BILL","Republican",2014,"REPUBLICAN","GA",2000
"CONNOR, BILL","Republican",2014,"REPUBLICAN","IN",2600
"CONNOR, BILL","Republican",2014,"REPUBLICAN","KS",5100
"CONNOR, BILL","Republican",2014,"REPUBLICAN","KY",200
"CONNOR, BILL","Republican",2014,"REPUBLICAN","MA",2600
"CONNOR, BILL","Republican",2014,"REPUBLICAN","MI",300
"CONNOR, BILL","Republican",2014,"REPUBLICAN","MO",2600
"CONNOR, BILL","Republican",2014,"REPUBLICAN","NV",200
"CONNOR, BILL","Republican",2014,"REPUBLICAN","PA",650
"CONNOR, BILL","Republican",2014,"REPUBLICAN","SC",64785.47
"CONNOR, BILL","Republican",2014,"REPUBLICAN","TN",3750
"CONNOR, BILL","Republican",2014,"REPUBLICAN","TX",2250
"CONNOR, BILL","Republican",2014,"REPUBLICAN","VA",2250
"CONNORS, TOM","Third-Party",2016,"NO PARTY AFFILIATION","",809.09
"CONNORS, TOM","Third-Party",2016,"NO PARTY AFFILIATION","OH",806.85
"CONWAY, DAVIS","Republican",2010,"REPUBLICAN","MO",4005.22
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","",1494554.23
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","AE",50
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","AK",1920
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","AL",2655
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","AR",3250
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","AZ",4825
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","CA",417929.08
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","CO",10216.01
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","CT",43111
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","DC",431899.08
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","DE",20100
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","FL",88342
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","GA",35450
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","HI",1250
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","IA",7900
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","ID",250
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","IL",39275
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","IN",34275
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","KS",10500
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","KY",3543657.83
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","LA",7120
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","MA",109230.94
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","MD",97116.01
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","ME",649
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","MI",27083.34
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","MN",12340
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","MO",22805
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","MS",3551
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","MT",5000
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","NC",20305
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","NE",809
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","NH",3325
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","NJ",48487.08
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","NM",12403.07
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","NV",10420
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","NY",342395.2
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","OH",75545
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","OK",2120
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","OR",4275
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","PA",62649
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","RI",22775
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","SC",13075
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","TN",40472
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","TX",98488.69
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","UT",5700
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","VA",100848.3
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","VT",15393.33
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","WA",23516
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","WI",4435
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","WV",2400
"CONWAY, JOHN WILLIAM (JACK)","Democratic",2010,"DEMOCRATIC","ZZ",1729
"COOK, MERRILL","Republican",2010,"REPUBLICAN","",12075
"COOK, MERRILL","Republican",2010,"REPUBLICAN","CA",2400
"COOK, MERRILL","Republican",2010,"REPUBLICAN","DC",2400
"COOK, MERRILL","Republican",2010,"REPUBLICAN","UT",22375
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","",578830.98
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","AE",1000
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","AK",100
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","AL",2250
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","AR",20825
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","AZ",8350
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","CA",173165.38
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","CO",22250
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","CT",48850
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","DC",858377.38
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","DE",939346.95
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","FL",82234
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","GA",19150
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","HI",10000
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","IA",11600
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","IL",84100
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","IN",10350
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","KS",9550
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","KY",1250
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","LA",4350
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","MA",104624.85
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","MD",125276.66
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","ME",350
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","MI",14100
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","MN",24500
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","MO",6750
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","MT",10500
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","NC",8450
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","NE",10000
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","NH",500
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","NJ",66750
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","NM",9775
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","NV",6800
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","NY",317161.58
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","OH",20250
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","OK",4800
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","OR",15650
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","PA",217022.62
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","PR",1000
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","RI",11250
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","SC",3300
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","SD",1000
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","TN",3000
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","TX",56350
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","UT",500
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","VA",126050
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","VT",11650
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","WA",25225
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","WI",6000
"COONS, CHRIS","Democratic",2010,"DEMOCRATIC","ZZ",1250
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","",242085.4
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","AK",2500
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","AL",8166
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","AR",16000
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","AZ",12250
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","CA",481368.8
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","CO",92915
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","CT",80872.17
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","DC",1399330
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","DE",870272.78
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","FL",130395.58
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","GA",41416
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","HI",15150
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","IA",5500
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","IL",163106
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","IN",18750
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","KS",3233.33
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","KY",16333
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","LA",16292.89
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","MA",112954.09
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","MD",209231
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","MI",20220
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","MN",63333
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","MO",12000
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","MS",3750
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","MT",6000
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","NC",20800
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","ND",3360
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","NH",13100
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","NJ",198362.78
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","NM",20050
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","NV",7700
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","NY",607103.49
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","OH",46750
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","OK",5000
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","OR",17950
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","PA",344595.68
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","RI",5833
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","SC",6333
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","SD",5000
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","TN",8750
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","TX",230660
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","UT",3600
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","VA",283412.5
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","VT",12500
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","WA",17750
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","WI",11000
"COONS, CHRIS","Democratic",2014,"DEMOCRATIC","WV",1000
"COPE JR, KENNETH CLIFFORD","Republican",2014,"REPUBLICAN","",1662
"COPE JR, KENNETH CLIFFORD","Republican",2014,"REPUBLICAN","AZ",2600
"COPE JR, KENNETH CLIFFORD","Republican",2014,"REPUBLICAN","TX",19620
"COPELAND, CHERYL","Democratic",2016,"DEMOCRATIC","GA",11011.72
"CORKER, BOB","Republican",2012,"REPUBLICAN","",345348
"CORKER, BOB","Republican",2012,"REPUBLICAN","AK",10250
"CORKER, BOB","Republican",2012,"REPUBLICAN","AL",97525
"CORKER, BOB","Republican",2012,"REPUBLICAN","AR",3000
"CORKER, BOB","Republican",2012,"REPUBLICAN","AZ",21250
"CORKER, BOB","Republican",2012,"REPUBLICAN","CA",302992
"CORKER, BOB","Republican",2012,"REPUBLICAN","CO",36900
"CORKER, BOB","Republican",2012,"REPUBLICAN","CT",163438
"CORKER, BOB","Republican",2012,"REPUBLICAN","DC",1403139.4
"CORKER, BOB","Republican",2012,"REPUBLICAN","DE",18000
"CORKER, BOB","Republican",2012,"REPUBLICAN","FL",179086
"CORKER, BOB","Republican",2012,"REPUBLICAN","GA",316245
"CORKER, BOB","Republican",2012,"REPUBLICAN","IA",7850
"CORKER, BOB","Republican",2012,"REPUBLICAN","ID",1300
"CORKER, BOB","Republican",2012,"REPUBLICAN","IL",254000
"CORKER, BOB","Republican",2012,"REPUBLICAN","IN",27300
"CORKER, BOB","Republican",2012,"REPUBLICAN","KS",14061
"CORKER, BOB","Republican",2012,"REPUBLICAN","KY",35950
"CORKER, BOB","Republican",2012,"REPUBLICAN","LA",32057
"CORKER, BOB","Republican",2012,"REPUBLICAN","MA",57750
"CORKER, BOB","Republican",2012,"REPUBLICAN","MD",99075
"CORKER, BOB","Republican",2012,"REPUBLICAN","ME",10000
"CORKER, BOB","Republican",2012,"REPUBLICAN","MI",32250
"CORKER, BOB","Republican",2012,"REPUBLICAN","MN",45100
"CORKER, BOB","Republican",2012,"REPUBLICAN","MO",38050
"CORKER, BOB","Republican",2012,"REPUBLICAN","MS",18500
"CORKER, BOB","Republican",2012,"REPUBLICAN","NC",96919
"CORKER, BOB","Republican",2012,"REPUBLICAN","NE",4900
"CORKER, BOB","Republican",2012,"REPUBLICAN","NH",4250
"CORKER, BOB","Republican",2012,"REPUBLICAN","NJ",160205
"CORKER, BOB","Republican",2012,"REPUBLICAN","NM",1750
"CORKER, BOB","Republican",2012,"REPUBLICAN","NV",4500
"CORKER, BOB","Republican",2012,"REPUBLICAN","NY",583715
"CORKER, BOB","Republican",2012,"REPUBLICAN","OH",134826
"CORKER, BOB","Republican",2012,"REPUBLICAN","OK",37850
"CORKER, BOB","Republican",2012,"REPUBLICAN","OR",620
"CORKER, BOB","Republican",2012,"REPUBLICAN","PA",90506
"CORKER, BOB","Republican",2012,"REPUBLICAN","RI",2500
